# COMMAND: Rscript --vanilla /metfark/config/splus/temp /lustre/storeA/project/nwp/fark/2018/04/19/meps_temp_002d.table /lustre/storeA/project/nwp/fark/2018/04/19/meps_temp_002d/
#
# TYPE:temp
#
# ATTRIBUTES:14
# _n:3
# title_string1:Temperature
# title_string2:Relative Humidity
# title_string3:Wind Speed
# axis_string1:T (K)
# axis_string2:Rh (%)
# axis_string3:FF (m/s)
# file_string1:t
# file_string2:rh
# file_string3:ff
# Orientation:landscape
# Format:Jpeg
# Suffix:.jpg
# Version:1.0
#
# LEGENDS:1
# 1:MEPS 2.5km
#
# COLUMNS:14
# set:id
# cycle_epoch:round(time_ana,0.01)
# time_epoch:round(time_trg,0.01)
# obs_id:obs_wmo*1000 + obs_id
# lat_deg:round(lat,0.001)
# lon_deg:round(lon,0.001)
# pressure_hpa:round(pres,0.01)
# altitude_meter:round(geopot/9.81,0.1)
# model_variable1:round(temp,0.01)
# model_variable2:round(rh*100,0.01)
# model_variable3:round(sqrt((wind_x*wind_x) + (wind_y*wind_y)),0.01)
# obs_variable1:round(obs_temp,0.01)
# obs_variable2:round(obs_rh,0.01)
# obs_variable3:round(obs_wspd,0.01)
#
# Data table
 set cycle_epoch time_epoch obs_id lat_deg lon_deg pressure_hpa altitude_meter model_variable1 model_variable2 model_variable3 obs_variable1 obs_variable2 obs_variable3
 1 1523944800 1524052800 26477 56.35 30.62 463 105.6 248.04 99.24 20.06 248.1 240.1 NA
 1 1523944800 1524052800 26477 56.35 30.62 400 105.6 240.22 97.97 16.36 239.5 230.5 20
 1 1523944800 1524052800 26477 56.35 30.62 376 105.6 236.45 85.88 17.38 235.7 226.7 NA
 1 1523944800 1524052800 26477 56.35 30.62 375 105.6 236.29 85.37 17.42 234.5 224.5 NA
 1 1523944800 1524052800 26477 56.35 30.62 367 105.6 235.03 81.34 17.77 NA NA 21
 1 1523944800 1524052800 26477 56.35 30.62 362 105.6 234.25 78.82 17.99 233.9 223.9 NA
 1 1523944800 1524052800 26477 56.35 30.62 358 105.6 233.62 76.81 18.17 231.9 222.9 NA
 1 1523944800 1524052800 26477 56.35 30.62 343 105.6 231.27 69.25 18.84 NA NA 22
 1 1523944800 1524052800 26477 56.35 30.62 337 105.6 230.32 66.23 19.12 228.3 218.3 NA
 1 1523944800 1524052800 26477 56.35 30.62 300 105.6 224.51 47.58 20.85 225.5 214.5 31
 1 1523944800 1524052800 26477 56.35 30.62 296 105.6 224.36 44.66 21.4 224.9 213.9 31
 1 1523944800 1524052800 26477 56.35 30.62 266 105.6 223.24 22.75 25.49 NA NA 35
 1 1523944800 1524052800 26477 56.35 30.62 250 105.6 222.64 11.06 27.68 223.3 210.3 28
 1 1523944800 1524052800 26477 56.35 30.62 200 105.6 222.75 5.66 20.75 221.9 207.9 21
 1 1523944800 1524052800 26477 56.35 30.62 175 105.6 221.58 4.07 18.65 220.3 206.3 NA
 1 1523944800 1524052800 26477 56.35 30.62 169 105.6 221.29 3.68 18.15 NA NA 16
 1 1523944800 1524052800 26477 56.35 30.62 158 105.6 220.78 2.98 17.25 NA NA 14
 1 1523944800 1524052800 26477 56.35 30.62 156 105.6 220.68 2.85 17.09 221.9 207.9 NA
 1 1523944800 1524052800 26477 56.35 30.62 150 105.6 220.4 2.47 16.6 219.7 205.7 15
 1 1523944800 1524052800 26477 56.35 30.62 147 105.6 220.11 2.49 16.4 218.7 204.7 15
 1 1523944800 1524052800 26477 56.35 30.62 134 105.6 218.85 2.59 15.53 NA NA 14
 1 1523944800 1524052800 26477 56.35 30.62 104 105.6 215.95 2.8 13.54 NA NA 14
 1 1523944800 1524052800 26477 56.35 30.62 100 105.6 215.56 2.83 13.27 214.3 200.3 13
 1 1523944800 1524052800 26477 56.35 30.62 90.9 105.6 215.17 2.7 11.79 NA NA 12
 1 1523944800 1524052800 26477 56.35 30.62 89.7 105.6 215.12 2.68 11.59 214.1 200.1 NA
 1 1523944800 1524052800 26477 56.35 30.62 70.1 105.6 214.27 2.41 8.48 NA NA 9
 1 1523944800 1524052800 26477 56.35 30.62 70 105.6 214.26 2.4 8.47 214.3 200.3 9
 1 1523944800 1524052800 26477 56.35 30.62 61.6 105.6 213.9 2.28 7.2 NA NA 7
 1 1523944800 1524052800 26477 56.35 30.62 54 105.6 213.57 2.18 6.11 NA NA 7
 1 1523944800 1524052800 26477 56.35 30.62 50 105.6 213.4 2.12 5.58 213.9 199.9 7
 1 1523944800 1524052800 26702 54.73 20.57 1000 17.4 281.92 83.1 9.31 285.2 276.2 9
 1 1523944800 1524052800 26702 54.73 20.57 985 17.4 281.48 81.26 9.68 283.4 274.4 NA
 1 1523944800 1524052800 26702 54.73 20.57 925 17.4 279.71 73.91 12.39 280.2 273.2 12
 1 1523944800 1524052800 26702 54.73 20.57 892 17.4 278.39 60.31 12.92 276.8 269.8 NA
 1 1523944800 1524052800 26702 54.73 20.57 859 17.4 277.07 46.71 13.61 NA NA 15
 1 1523944800 1524052800 26702 54.73 20.57 850 17.4 276.72 43 13.82 275.8 266.8 16
 1 1523944800 1524052800 26702 54.73 20.57 847 17.4 276.63 44.51 14.01 275.6 266.6 NA
 1 1523944800 1524052800 26702 54.73 20.57 836 17.4 276.31 50.04 14.68 275.6 266.6 NA
 1 1523944800 1524052800 26702 54.73 20.57 786 17.4 274.58 72.57 17.05 276 272.4 NA
 1 1523944800 1524052800 26702 54.73 20.57 775 17.4 274.04 76.05 17.17 276.2 271.2 NA
 1 1523944800 1524052800 26702 54.73 20.57 766 17.4 273.6 78.9 17.28 NA NA 21
 1 1523944800 1524052800 26702 54.73 20.57 743 17.4 272.48 86.19 17.55 NA NA 21
 1 1523944800 1524052800 26702 54.73 20.57 718 17.4 271.26 94.1 17.86 271.1 266.6 NA
 1 1523944800 1524052800 26702 54.73 20.57 700 17.4 270.38 99.81 18.08 270.7 266.4 18
 1 1523944800 1524052800 26702 54.73 20.57 687 17.4 269.59 95.55 18.81 270.9 265.9 NA
 1 1523944800 1524052800 26702 54.73 20.57 605 17.4 264.58 68.69 23.56 NA NA 19
 1 1523944800 1524052800 26702 54.73 20.57 587 17.4 263.49 62.79 24.64 NA NA 17
 1 1523944800 1524052800 26702 54.73 20.57 579 17.4 263 60.17 25.12 262.3 255.3 NA
 1 1523944800 1524052800 26702 54.73 20.57 565 17.4 262.14 55.58 25.97 261.9 254.9 NA
 1 1523944800 1524052800 26702 54.73 20.57 558 17.4 261.72 53.29 26.4 262.1 250.1 NA
 1 1523944800 1524052800 26702 54.73 20.57 550 17.4 261.23 50.67 26.88 261.3 246.3 NA
 1 1523944800 1524052800 26702 54.73 20.57 518 17.4 259.27 40.19 28.85 NA NA 22
 1 1523944800 1524052800 26702 54.73 20.57 504 17.4 258.42 35.6 29.71 NA NA 29
 1 1523944800 1524052800 26702 54.73 20.57 500 17.4 258.18 34.29 29.96 257.1 245.1 28
 1 1523944800 1524052800 26702 54.73 20.57 476 17.4 255.18 31.47 29.98 255.5 241.5 NA
 1 1523944800 1524052800 26702 54.73 20.57 429 17.4 249.31 25.93 30.03 249.9 231.9 NA
 1 1523944800 1524052800 26702 54.73 20.57 426 17.4 248.93 25.58 30.03 248.1 230.1 NA
 1 1523944800 1524052800 26702 54.73 20.57 400 17.4 245.69 22.52 30.06 246.5 228.5 32
 1 1523944800 1524052800 26702 54.73 20.57 399 17.4 245.53 22.67 30.12 246.5 228.5 NA
 1 1523944800 1524052800 26702 54.73 20.57 377 17.4 242.03 25.89 31.44 242.9 226.9 NA
 1 1523944800 1524052800 26702 54.73 20.57 373 17.4 241.39 26.47 31.68 240.3 225.3 NA
 1 1523944800 1524052800 26702 54.73 20.57 337 17.4 235.66 31.74 33.86 236.3 224.3 NA
 1 1523944800 1524052800 26702 54.73 20.57 336 17.4 235.5 31.89 33.92 234.9 222.9 NA
 1 1523944800 1524052800 26702 54.73 20.57 300 17.4 229.77 37.16 36.1 230.3 219.3 35
 1 1523944800 1524052800 26702 54.73 20.57 299 17.4 229.6 37.35 36.1 230.1 219.1 NA
 1 1523944800 1524052800 26702 54.73 20.57 298 17.4 229.43 37.55 36.11 228.5 218.5 NA
 1 1523944800 1524052800 26702 54.73 20.57 278 17.4 226.04 41.46 36.22 226.9 215.9 NA
 1 1523944800 1524052800 26702 54.73 20.57 270 17.4 224.68 43.03 36.26 NA NA 39
 1 1523944800 1524052800 26702 54.73 20.57 250 17.4 221.29 46.94 36.38 221.9 209.9 35
 1 1523944800 1524052800 26702 54.73 20.57 232 17.4 218.31 47.48 34.91 NA NA 33
 1 1523944800 1524052800 26702 54.73 20.57 222 17.4 216.65 47.79 34.09 216.9 204.9 NA
 1 1523944800 1524052800 26702 54.73 20.57 204 17.4 213.67 48.33 32.62 214.7 203.7 NA
 1 1523944800 1524052800 26702 54.73 20.57 200 17.4 213 48.46 32.29 213.5 202.5 32
 1 1523944800 1524052800 26702 54.73 20.57 196 17.4 212.86 46.2 31.42 211.7 200.7 NA
 1 1523944800 1524052800 26702 54.73 20.57 185 17.4 212.49 40 29.01 209.7 198.7 29
 1 1523944800 1524052800 26702 54.73 20.57 174 17.4 212.11 33.8 26.63 NA NA 30
 1 1523944800 1524052800 26702 54.73 20.57 163 17.4 211.73 27.6 24.27 NA NA 18
 1 1523944800 1524052800 26702 54.73 20.57 151 17.4 211.32 20.83 21.73 NA NA 21
 1 1523944800 1524052800 26702 54.73 20.57 150 17.4 211.28 20.27 21.53 209.9 198.9 21
 1 1523944800 1524052800 26702 54.73 20.57 128 17.4 212.14 13.24 16.34 NA NA 16
 1 1523944800 1524052800 26702 54.73 20.57 111 17.4 212.81 7.82 12.35 NA NA 13
 1 1523944800 1524052800 26702 54.73 20.57 101 17.4 213.2 4.63 10.02 214.3 202.3 NA
 1 1523944800 1524052800 26702 54.73 20.57 100 17.4 213.23 4.31 9.79 214.1 202.1 12
 1 1523944800 1524052800 26702 54.73 20.57 95.8 17.4 213 4.2 9.25 NA NA 10
 1 1523944800 1524052800 26702 54.73 20.57 84.2 17.4 212.36 3.92 7.85 NA NA 6
 1 1523944800 1524052800 26702 54.73 20.57 82.3 17.4 212.26 3.88 7.64 211.1 198.1 NA
 1 1523944800 1524052800 26702 54.73 20.57 77.4 17.4 211.98 3.76 7.11 NA NA 6
 1 1523944800 1524052800 26702 54.73 20.57 70 17.4 211.58 3.58 6.39 211.3 198.3 7
 1 1523944800 1524052800 26702 54.73 20.57 58.1 17.4 210.92 3.29 5.51 NA NA 9
 1 1523944800 1524052800 26702 54.73 20.57 53.2 17.4 210.65 3.17 5.29 NA NA 5
 1 1523944800 1524052800 26702 54.73 20.57 50 17.4 210.47 3.09 5.19 209.7 195.7 5
 1 1523944800 1524052800 26781 54.75 32.07 1000 229.8 280.02 87.14 8.02 NA NA NA
 1 1523944800 1524052800 26781 54.75 32.07 987 229.8 279.2 89.28 9.37 281 279.5 4
 1 1523944800 1524052800 26781 54.75 32.07 966 229.8 277.87 92.74 11.58 279.8 276.4 NA
 1 1523944800 1524052800 26781 54.75 32.07 950 229.8 276.85 95.38 13.27 279.8 276.4 NA
 1 1523944800 1524052800 26781 54.75 32.07 930 229.8 275.58 98.67 15.4 276.6 273.4 NA
 1 1523944800 1524052800 26781 54.75 32.07 925 229.8 275.26 99.49 15.93 276.6 273.4 14
 1 1523944800 1524052800 26781 54.75 32.07 918 229.8 274.86 99.54 16.13 NA NA 15
 1 1523944800 1524052800 26781 54.75 32.07 850 229.8 270.95 100 18.36 272.3 269.8 14
 1 1523944800 1524052800 26781 54.75 32.07 842 229.8 270.95 99.81 17.97 272.3 269.8 NA
 1 1523944800 1524052800 26781 54.75 32.07 837 229.8 270.96 99.7 17.74 270.9 268.6 NA
 1 1523944800 1524052800 26781 54.75 32.07 784 229.8 270.4 97.03 16.37 NA NA 15
 1 1523944800 1524052800 26781 54.75 32.07 779 229.8 270.22 96.47 16.3 268.9 266.6 NA
 1 1523944800 1524052800 26781 54.75 32.07 763 229.8 269.63 94.66 16.08 NA NA 13
 1 1523944800 1524052800 26781 54.75 32.07 745 229.8 268.97 92.62 15.84 266.5 259.5 NA
 1 1523944800 1524052800 26781 54.75 32.07 743 229.8 268.9 92.39 15.81 NA NA 12
 1 1523944800 1524052800 26781 54.75 32.07 700 229.8 267.32 87.52 15.23 263.9 255.9 12
 1 1523944800 1524052800 26781 54.75 32.07 596 229.8 259.12 68.9 15.58 NA NA 7
 1 1523944800 1524052800 26781 54.75 32.07 579 229.8 257.79 65.85 15.66 256.3 237.3 9
 1 1523944800 1524052800 26781 54.75 32.07 546 229.8 255.19 59.94 15.83 NA NA 7
 1 1523944800 1524052800 26781 54.75 32.07 530 229.8 253.92 57.08 15.91 NA NA 8
 1 1523944800 1524052800 26781 54.75 32.07 526 229.8 253.61 56.36 15.94 252.7 234.7 NA
 1 1523944800 1524052800 26781 54.75 32.07 500 229.8 251.56 51.7 16.09 250.1 230.1 11
 1 1523944800 1524052800 26781 54.75 32.07 400 229.8 239.42 98.12 18.14 238.3 223.3 15
 1 1523944800 1524052800 26781 54.75 32.07 383 229.8 236.97 89.64 18.25 236.1 223.1 NA
 1 1523944800 1524052800 26781 54.75 32.07 364 229.8 234.24 80.16 18.38 232.1 219.1 NA
 1 1523944800 1524052800 26781 54.75 32.07 343 229.8 231.22 69.68 18.51 NA NA 18
 1 1523944800 1524052800 26781 54.75 32.07 333 229.8 229.78 64.69 18.58 228.9 215.9 NA
 1 1523944800 1524052800 26781 54.75 32.07 324 229.8 228.48 60.2 18.64 NA NA 19
 1 1523944800 1524052800 26781 54.75 32.07 304 229.8 225.6 50.21 18.77 NA NA 21
 1 1523944800 1524052800 26781 54.75 32.07 300 229.8 225.03 48.22 18.79 227.5 214.5 21
 1 1523944800 1524052800 26781 54.75 32.07 250 229.8 225.15 6.26 20.56 226.3 211.3 19
 1 1523944800 1524052800 26781 54.75 32.07 237 229.8 224.8 5.74 20.13 NA NA 20
 1 1523944800 1524052800 26781 54.75 32.07 200 229.8 223.82 4.26 19.34 223.1 206.1 19
 1 1523944800 1524052800 26781 54.75 32.07 184 229.8 222.99 3.73 18.19 NA NA 15
 1 1523944800 1524052800 26781 54.75 32.07 152 229.8 221.32 2.67 15.89 NA NA 15
 1 1523944800 1524052800 26781 54.75 32.07 150 229.8 221.22 2.6 15.75 218.7 202.7 15
 1 1523944800 1524052800 26781 54.75 32.07 138 229.8 219.78 2.69 15.08 NA NA 15
 1 1523944800 1524052800 26781 54.75 32.07 106 229.8 215.92 2.94 13.29 NA NA 13
 1 1523944800 1524052800 26781 54.75 32.07 100 229.8 215.2 2.99 12.96 215.1 199.1 12
 1 1523944800 1524052800 26781 54.75 32.07 93.9 229.8 214.94 2.88 12.09 NA NA 11
 1 1523944800 1524052800 26781 54.75 32.07 71.7 229.8 214 2.49 9.03 NA NA 10
 1 1523944800 1524052800 26781 54.75 32.07 70 229.8 213.92 2.46 8.81 212.9 197.9 10
 1 1523944800 1524052800 26781 54.75 32.07 63.6 229.8 213.65 2.34 7.99 NA NA 8
 1 1523944800 1524052800 26781 54.75 32.07 55.6 229.8 213.31 2.2 7.01 NA NA 8
 1 1523944800 1524052800 26781 54.75 32.07 54.5 229.8 213.26 2.18 6.88 211.9 195.9 NA
 1 1523944800 1524052800 26781 54.75 32.07 50 229.8 213.07 2.1 6.38 212.9 197.9 6
 1 1523944800 1524052800 22113 68.98 33.12 1000 65.5 275.55 88.04 4.09 277.6 272.6 2
 1 1523944800 1524052800 22113 68.98 33.12 925 65.5 271.28 94.98 6.3 271.3 267.8 4
 1 1523944800 1524052800 22113 68.98 33.12 911 65.5 270.45 95.92 6.76 NA NA 4
 1 1523944800 1524052800 22113 68.98 33.12 883 65.5 268.8 97.79 7.71 268.1 267 NA
 1 1523944800 1524052800 22113 68.98 33.12 854 65.5 267.1 99.72 8.74 268.1 265.9 NA
 1 1523944800 1524052800 22113 68.98 33.12 850 65.5 266.86 99.99 8.89 267.5 265.3 5
 1 1523944800 1524052800 22113 68.98 33.12 841 65.5 266.85 96.43 9.48 NA NA 5
 1 1523944800 1524052800 22113 68.98 33.12 822 65.5 266.82 88.92 10.74 265.7 263.7 NA
 1 1523944800 1524052800 22113 68.98 33.12 804 65.5 266.8 81.8 11.94 266.3 266 NA
 1 1523944800 1524052800 22113 68.98 33.12 797 65.5 266.74 79.51 12.35 NA NA 12
 1 1523944800 1524052800 22113 68.98 33.12 759 65.5 266.03 70.51 14.28 268.1 254.1 NA
 1 1523944800 1524052800 22113 68.98 33.12 747 65.5 265.81 67.68 14.9 268.3 257.3 NA
 1 1523944800 1524052800 22113 68.98 33.12 717 65.5 265.25 60.58 16.47 NA NA 18
 1 1523944800 1524052800 22113 68.98 33.12 702 65.5 264.97 57.03 17.26 265.9 261.7 NA
 1 1523944800 1524052800 22113 68.98 33.12 700 65.5 264.93 56.55 17.37 265.9 261.7 19
 1 1523944800 1524052800 22113 68.98 33.12 606 65.5 256.57 76.96 20.39 258.9 253.9 NA
 1 1523944800 1524052800 22113 68.98 33.12 500 65.5 247.14 99.96 23.84 247.9 240.9 22
 1 1523944800 1524052800 22113 68.98 33.12 467 65.5 243.27 97.16 25.29 243.3 238.3 NA
 1 1523944800 1524052800 22113 68.98 33.12 458 65.5 242.22 96.39 25.68 242.7 237.7 NA
 1 1523944800 1524052800 22113 68.98 33.12 431 65.5 239.05 94.1 26.87 240.5 231.5 NA
 1 1523944800 1524052800 22113 68.98 33.12 403 65.5 235.77 91.72 28.1 NA NA 26
 1 1523944800 1524052800 22113 68.98 33.12 400 65.5 235.42 91.47 28.24 236.5 225.5 26
 1 1523944800 1524052800 22113 68.98 33.12 348 65.5 228.28 91.24 31.27 230.9 219.9 NA
 1 1523944800 1524052800 22113 68.98 33.12 318 65.5 224.16 91.1 33.02 NA NA 28
 1 1523944800 1524052800 22113 68.98 33.12 300 65.5 221.69 91.02 34.07 222.5 213.5 29
 1 1523944800 1524052800 22113 68.98 33.12 282 65.5 220.15 77.6 33.48 219.3 210.3 31
 1 1523944800 1524052800 22113 68.98 33.12 261 65.5 218.34 61.93 32.8 NA NA 33
 1 1523944800 1524052800 22113 68.98 33.12 250 65.5 217.39 53.72 32.45 218.3 209.3 32
 1 1523944800 1524052800 22113 68.98 33.12 242 65.5 218.05 46.32 31.24 217.5 208.5 NA
 1 1523944800 1524052800 22113 68.98 33.12 226 65.5 219.38 31.53 28.89 220.9 210.9 NA
 1 1523944800 1524052800 22113 68.98 33.12 216 65.5 220.21 22.28 27.47 NA NA 26
 1 1523944800 1524052800 22113 68.98 33.12 200 65.5 221.53 7.48 25.27 221.3 209.3 23
 1 1523944800 1524052800 22113 68.98 33.12 188 65.5 221.77 6.12 23.55 221.3 208.3 NA
 1 1523944800 1524052800 22113 68.98 33.12 178 65.5 221.97 4.99 22.12 NA NA 19
 1 1523944800 1524052800 22113 68.98 33.12 170 65.5 222.13 4.09 20.97 223.9 208.9 NA
 1 1523944800 1524052800 22113 68.98 33.12 150 65.5 222.53 1.83 18.11 223.7 206.7 19
 1 1523944800 1524052800 22113 68.98 33.12 104 65.5 220.47 1.6 16.04 NA NA 16
 1 1523944800 1524052800 22113 68.98 33.12 100 65.5 220.29 1.58 15.9 221.3 199.3 16
 1 1523944800 1524052800 22113 68.98 33.12 87.7 65.5 219.92 1.44 14.03 220.3 197.3 NA
 1 1523944800 1524052800 22113 68.98 33.12 74.1 65.5 219.52 1.28 12.05 222.1 199.1 NA
 1 1523944800 1524052800 22113 68.98 33.12 70 65.5 219.4 1.23 11.47 220.5 197.5 12
 1 1523944800 1524052800 22113 68.98 33.12 55 65.5 218.95 1.05 9.49 NA NA 11
 1 1523944800 1524052800 22113 68.98 33.12 50 65.5 218.8 .99 8.89 220.3 197.3 10
 1 1523944800 1524052800 22217 67.17 32.35 1000 27.2 277.53 68.37 4.74 285 271 4
 1 1523944800 1524052800 22217 67.17 32.35 988 27.2 276.94 67.96 4.89 283.8 268.8 NA
 1 1523944800 1524052800 22217 67.17 32.35 964 27.2 275.77 67.15 5.21 280.2 266.2 NA
 1 1523944800 1524052800 22217 67.17 32.35 925 27.2 273.87 65.82 5.81 277.6 266.6 4
 1 1523944800 1524052800 22217 67.17 32.35 902 27.2 273.23 63.98 6.59 NA NA 6
 1 1523944800 1524052800 22217 67.17 32.35 879 27.2 272.58 62.14 7.46 NA NA 5
 1 1523944800 1524052800 22217 67.17 32.35 850 27.2 271.77 59.83 8.62 272.3 265.3 8
 1 1523944800 1524052800 22217 67.17 32.35 835 27.2 271.42 55.84 9.03 NA NA 9
 1 1523944800 1524052800 22217 67.17 32.35 830 27.2 271.31 54.51 9.16 270.5 263.5 NA
 1 1523944800 1524052800 22217 67.17 32.35 817 27.2 271.01 51.05 9.52 270.3 266.5 NA
 1 1523944800 1524052800 22217 67.17 32.35 810 27.2 270.85 49.19 9.71 NA NA 11
 1 1523944800 1524052800 22217 67.17 32.35 801 27.2 270.65 46.79 9.95 269.9 254.9 NA
 1 1523944800 1524052800 22217 67.17 32.35 790 27.2 270.21 45.71 10.03 NA NA 10
 1 1523944800 1524052800 22217 67.17 32.35 767 27.2 269.25 43.82 10.14 268.9 256.9 NA
 1 1523944800 1524052800 22217 67.17 32.35 739 27.2 268.08 41.53 10.27 269.3 250.3 NA
 1 1523944800 1524052800 22217 67.17 32.35 700 27.2 266.45 38.34 10.45 267.7 254.7 9
 1 1523944800 1524052800 22217 67.17 32.35 644 27.2 261.57 37.95 11.52 264.1 249.1 NA
 1 1523944800 1524052800 22217 67.17 32.35 636 27.2 260.87 37.9 11.67 NA NA 9
 1 1523944800 1524052800 22217 67.17 32.35 601 27.2 257.82 37.66 12.35 NA NA 11
 1 1523944800 1524052800 22217 67.17 32.35 556 27.2 253.9 37.35 13.24 254.3 243.3 NA
 1 1523944800 1524052800 22217 67.17 32.35 534 27.2 251.98 37.2 13.67 254.3 243.3 NA
 1 1523944800 1524052800 22217 67.17 32.35 522 27.2 250.93 37.11 13.91 NA NA 15
 1 1523944800 1524052800 22217 67.17 32.35 500 27.2 249.02 36.96 14.35 250.3 230.3 19
 1 1523944800 1524052800 22217 67.17 32.35 491 27.2 247.94 36.78 14.77 NA NA 19
 1 1523944800 1524052800 22217 67.17 32.35 400 27.2 237.05 34.96 18.99 236.7 224.7 22
 1 1523944800 1524052800 22217 67.17 32.35 381 27.2 234.35 41.31 19.52 235.7 223.7 NA
 1 1523944800 1524052800 22217 67.17 32.35 315 27.2 224.99 63.39 21.39 226.1 212.1 NA
 1 1523944800 1524052800 22217 67.17 32.35 300 27.2 222.86 68.4 21.83 224.9 209.9 24
 1 1523944800 1524052800 22217 67.17 32.35 250 27.2 216.8 55.98 23.8 218.9 204.9 22
 1 1523944800 1524052800 22217 67.17 32.35 235 27.2 217.3 44.14 22.94 216.3 202.3 NA
 1 1523944800 1524052800 22217 67.17 32.35 225 27.2 217.63 36.24 22.41 216.3 202.3 NA
 1 1523944800 1524052800 22217 67.17 32.35 218 27.2 217.86 30.71 22.07 NA NA 23
 1 1523944800 1524052800 22217 67.17 32.35 217 27.2 217.9 29.92 22.03 214.7 200.7 23
 1 1523944800 1524052800 22217 67.17 32.35 200 27.2 218.46 16.49 21.31 217.3 203.3 22
 1 1523944800 1524052800 22217 67.17 32.35 192 27.2 218.94 14.21 20.77 NA NA 22
 1 1523944800 1524052800 22217 67.17 32.35 160 27.2 220.86 5.06 18.6 223.3 208.3 NA
 1 1523944800 1524052800 22217 67.17 32.35 150 27.2 221.46 2.2 17.93 222.7 205.7 18
 1 1523944800 1524052800 22217 67.17 32.35 129 27.2 220.69 2 16.76 221.5 203.5 NA
 1 1523944800 1524052800 22217 67.17 32.35 118 27.2 220.29 1.89 16.18 223.5 204.5 NA
 1 1523944800 1524052800 22217 67.17 32.35 100 27.2 219.63 1.72 15.26 219.7 198.7 15
 1 1523944800 1524052800 22217 67.17 32.35 99.4 27.2 219.61 1.72 15.17 219.7 198.7 15
 1 1523944800 1524052800 22217 67.17 32.35 82.4 27.2 219.03 1.51 12.57 NA NA 14
 1 1523944800 1524052800 22217 67.17 32.35 70 27.2 218.61 1.36 10.74 218.7 195.7 12
 1 1523944800 1524052800 22217 67.17 32.35 64.5 27.2 218.42 1.29 9.96 218.7 195.7 NA
 1 1523944800 1524052800 22217 67.17 32.35 50 27.2 217.93 1.11 8.03 219.9 196.9 11
 1 1523944800 1524052800 22271 67.88 44.17 1000 8.2 273.02 81.6 9.58 273.4 270.6 7
 1 1523944800 1524052800 22271 67.88 44.17 987 8.2 272.31 84.07 10.43 274.2 271.8 NA
 1 1523944800 1524052800 22271 67.88 44.17 925 8.2 268.97 95.86 14.5 271.5 268 12
 1 1523944800 1524052800 22271 67.88 44.17 875 8.2 267.22 96.14 16.32 NA NA 13
 1 1523944800 1524052800 22271 67.88 44.17 853 8.2 266.45 96.26 17.36 NA NA 17
 1 1523944800 1524052800 22271 67.88 44.17 850 8.2 266.35 96.27 17.51 266.7 263 17
 1 1523944800 1524052800 22271 67.88 44.17 816 8.2 264.01 96.96 17.35 264.9 262.1 NA
 1 1523944800 1524052800 22271 67.88 44.17 810 8.2 263.6 97.08 17.32 265.7 263 NA
 1 1523944800 1524052800 22271 67.88 44.17 808 8.2 263.47 97.12 17.31 265.7 262.4 16
 1 1523944800 1524052800 22271 67.88 44.17 752 8.2 262.48 54.71 18.51 261.3 257 NA
 1 1523944800 1524052800 22271 67.88 44.17 739 8.2 262.36 43.18 18.86 262.3 254.3 NA
 1 1523944800 1524052800 22271 67.88 44.17 728 8.2 262.26 33.43 19.17 263.9 256.9 NA
 1 1523944800 1524052800 22271 67.88 44.17 700 8.2 262.01 8.59 19.95 262.1 257.6 22
 1 1523944800 1524052800 22271 67.88 44.17 689 8.2 261.15 11.49 20.47 260.7 256.1 NA
 1 1523944800 1524052800 22271 67.88 44.17 590 8.2 253.35 37.59 25.14 255.3 247.3 NA
 1 1523944800 1524052800 22271 67.88 44.17 538 8.2 249.26 51.3 27.61 251.1 244.1 NA
 1 1523944800 1524052800 22271 67.88 44.17 518 8.2 247.69 56.58 28.56 NA NA 30
 1 1523944800 1524052800 22271 67.88 44.17 500 8.2 246.27 61.32 29.41 247.1 240.1 27
 1 1523944800 1524052800 22271 67.88 44.17 402 8.2 234.19 72.31 31.92 236.5 229.5 NA
 1 1523944800 1524052800 22271 67.88 44.17 400 8.2 233.95 72.54 31.97 235.5 228.5 34
 1 1523944800 1524052800 22271 67.88 44.17 357 8.2 228.33 70.16 35.45 229.3 221.3 NA
 1 1523944800 1524052800 22271 67.88 44.17 328 8.2 224.54 68.56 37.81 227.7 219.7 NA
 1 1523944800 1524052800 22271 67.88 44.17 325 8.2 224.15 68.39 38.05 225.9 218.9 NA
 1 1523944800 1524052800 22271 67.88 44.17 317 8.2 223.1 67.95 38.71 NA NA 41
 1 1523944800 1524052800 22271 67.88 44.17 300 8.2 220.88 67.01 40.1 223.1 215.1 44
 1 1523944800 1524052800 22271 67.88 44.17 298 8.2 220.85 65.13 39.94 NA NA 44
 1 1523944800 1524052800 22271 67.88 44.17 280 8.2 220.52 48.22 38.54 NA NA 45
 1 1523944800 1524052800 22271 67.88 44.17 272 8.2 220.37 40.7 37.92 220.3 212.3 NA
 1 1523944800 1524052800 22271 67.88 44.17 262 8.2 220.19 31.3 37.15 NA NA 45
 1 1523944800 1524052800 22271 67.88 44.17 252 8.2 220 21.9 36.37 215.1 207.1 43
 1 1523944800 1524052800 22271 67.88 44.17 250 8.2 219.97 20.03 36.21 215.1 207.1 42
 1 1523944800 1524052800 22271 67.88 44.17 248 8.2 220.06 19.42 35.84 214.9 206.9 NA
 1 1523944800 1524052800 22271 67.88 44.17 200 8.2 222.38 4.8 27.15 222.5 213.5 27
