# COMMAND: Rscript --vanilla /metfark/config/splus/synop /lustre/storeA/project/nwp/fark/2018/04/26/syno_002d.table /lustre/storeA/project/nwp/fark/2018/04/26/syno_002d/
#
# TYPE:synop
#
# ATTRIBUTES:25
# _n:4
# title_string1:Mean Sea Level Pressure
# title_string2:Temperature 2m
# title_string3:Relative Humidity 2m
# title_string4:Wind Speed 10m
# min1:-999999
# max1:+999999
# min2:-999999
# max2:+999999
# min3:-999999
# max3:+999999
# min4:-999999
# max4:+999999
# axis_string1:MSLP (hPa)
# axis_string2:T2m (K)
# axis_string3:Rh2m (%)
# axis_string4:FF10m (m/s)
# file_string1:mslp
# file_string2:t2m
# file_string3:rh2m
# file_string4:ff10m
# Orientation:landscape
# Format:Jpeg
# Suffix:.jpg
# Version:1.0
#
# LEGENDS:2
# 1:ECMWF
# 2:MEPS 2.5km
#
# COLUMNS:15
# set:id
# cycle_epoch:round(time_ana,0.01)
# time_epoch:round(time_trg,0.01)
# obs_id:obs_sta
# lat_deg:round(lat,0.001)
# lon_deg:round(lon,0.001)
# altitude_meter:round(geopot/9.81,0.1)
# model_variable1:round(pres/100.0,0.01)
# model_variable2:round(t2m,0.01)
# model_variable3:round(rh*100,0.01)
# model_variable4:round(sqrt((wind_x*wind_x) + (wind_y*wind_y)),0.01)
# obs_variable1:round(obs_pres/100.0,0.01)
# obs_variable2:round(obs_t2m,0.01)
# obs_variable3:round(obs_rh,0.01)
# obs_variable4:round(obs_wspd,0.01)
#
# Data table
 set cycle_epoch time_epoch obs_id lat_deg lon_deg altitude_meter model_variable1 model_variable2 model_variable3 model_variable4 obs_variable1 obs_variable2 obs_variable3 obs_variable4
 1 1524528000 1524693600 1020 61.689 27.202 99 993.79 275.02 27501.33 1.51 994.4 277.75 277.25 1.3
 1 1524528000 1524693600 1020 63.435 21.069 4 992.91 276.33 27266.5 6.47 992.6 275.85 274.45 5.9
 1 1524528000 1524693600 1020 63.12 23.044 42 992.75 272.86 27265.11 2.01 992.6 276.15 274.05 3.2
 1 1524528000 1524693600 1020 63.008 27.799 96 993.42 274.24 27405.78 1.09 993.3 276.45 276.45 1
 1 1524528000 1524693600 1020 63.751 22.523 2 992.09 274.43 27225.32 3.46 991.8 275.55 273.55 NA
 1 1524528000 1524693600 1020 64.331 23.446 3 991.56 273.51 27281.47 3.94 991.2 273.45 272.85 3.7
 1 1524528000 1524693600 1020 64.283 27.671 132 992.78 274.83 27381.65 2.34 992.5 276.75 275.55 1
 1 1524528000 1524693600 1020 65.385 24.096 25 990.86 273.7 27297.52 4.05 990.1 274.45 273.35 5.5
 1 1524528000 1524693600 1020 65.04 24.561 7 991.21 274.43 27412.32 4.18 990.9 274.95 273.35 6.3
 1 1524528000 1524693600 1020 65.673 24.515 2 991.03 274.2 27375.24 3.21 990.7 274.65 273.75 2.6
 1 1524528000 1524693600 1020 68.613 27.419 140 990.54 274.99 27340.29 2.54 990.7 274.75 274.75 0
 1 1524528000 1524693600 1020 63.142 31.044 233 993.81 274.57 27387.1 1.16 994.5 275.05 274.95 1.6
 1 1524528000 1524693600 1020 64.112 28.336 161 993.16 274.58 27392.55 1.91 993.2 276.05 276.05 1.8
 1 1524528000 1524693600 1020 64.298 30.171 196 993.73 274.45 27404.68 1.82 993.7 275.65 275.65 1.5
 1 1524528000 1524693600 1020 64.612 23.897 0 991.41 273.75 27308.45 4.34 990.7 274.55 273.65 7
 1 1524528000 1524693600 1020 64.684 25.089 48 991.59 274.41 27407.07 2.5 991.1 275.15 274.55 2.1
 1 1524528000 1524693600 1020 64.501 26.424 114 992.24 274.82 27475.02 2 992.2 275.65 275.45 1.6
 1 1524528000 1524693600 1020 65.575 28.218 197 992.74 273.58 27305.27 2.37 NA 275.85 275.45 1.8
 1 1524528000 1524693600 1020 66.166 29.152 500 992.84 273.37 27295.54 2.39 NA 274.45 274.35 8.1
 1 1524528000 1524693600 1020 66.498 25.709 85 991.1 273.61 27313.36 2.13 991 275.75 275.25 0
 1 1524528000 1524693600 1020 66.579 26.011 106 991.23 273.98 27334.06 2.24 991.1 274.15 274.05 0
 1 1524528000 1524693600 1020 67.286 28.177 180 991.77 274.28 27297.73 2.29 NA 274.95 274.65 .9
 1 1524528000 1524693600 1020 67.022 27.218 491 991.54 274.4 27353.11 2.63 990.7 274.45 274.25 NA
 1 1524528000 1524693600 1020 67.162 29.178 213 992.48 273.68 27308.11 2.25 991.7 275.75 274.45 1.1
 1 1524528000 1524693600 1020 68.063 24.033 760 990.08 273.92 27310.05 1.09 991.3 272.25 272.15 4.1
 1 1524528000 1524693600 1020 67.973 24.116 555 990.12 273.91 27315.34 1.3 990.3 273.45 273.45 3.7
 1 1524528000 1524693600 1020 68 24.24 340 990.16 273.98 27319.93 1.22 991 273.55 273.45 .7
 1 1524528000 1524693600 1020 68.17 25.783 276 990.5 274.05 27314.01 1.96 NA 273.95 273.95 0
 1 1524528000 1524693600 1020 67.822 27.746 240 991.2 273.5 27244.14 2.91 NA 274.85 274.55 1.7
 1 1524528000 1524693600 1020 68.415 27.413 302 990.72 274.77 27331.62 2.71 NA 274.45 274.25 NA
 1 1524528000 1524693600 1020 68.434 27.444 437 990.7 274.84 27332.83 2.74 990.6 273.55 273.55 3.2
 1 1524528000 1524693600 1020 68.478 28.301 253 990.77 274.64 27277.17 1.68 990.6 275.55 275.15 2.5
 1 1524528000 1524693600 1020 68.603 23.576 374 990.18 273.87 27217 .56 990.6 272.95 271.95 .7
 1 1524528000 1524693600 1020 68.903 25.736 285 990.26 273.51 27277.03 .99 990.6 274.15 273.55 1.8
 1 1524528000 1524693600 1020 70.082 27.897 22 990.77 271.3 27068.89 1.4 990.9 274.55 272.55 .8
 1 1524528000 1524693600 1020 69.072 27.493 123 990.43 273.84 27289.42 2.63 NA 273.35 272.85 0
 1 1524528000 1524693600 1020 69.049 27.757 120 990.5 274.02 27310.38 3.72 990.4 273.85 273.55 1.2
 1 1524528000 1524693600 1020 61.145 21.303 4 995.37 275.84 27387.37 4.43 996 275.75 274.95 1.7
 1 1524528000 1524693600 1020 61.253 22.346 38 994.98 273.91 27323.49 2.8 995.8 275.95 274.75 2.5
 1 1524528000 1524693600 1020 61.466 23.747 84 994.32 273.71 27361.06 2.49 994.8 277.05 276.15 NA
 1 1524528000 1524693600 1020 61.265 25.52 79 994 276.21 27599.89 3.55 994.6 276.45 275.95 .9
 1 1524528000 1524693600 1020 61.217 25.133 134 994.18 276.61 27651.32 3.19 995.3 275.65 275.65 2.1
 1 1524528000 1524693600 1020 61.039 28.564 46 994.54 276.68 27650.13 2.32 995.5 277.35 276.75 2.1
 1 1524528000 1524693600 1020 61.058 28.209 103 994.45 276.8 27669.5 2.75 995.4 276.75 276.65 2.1
 1 1524528000 1524693600 1020 61.445 29.461 74 994.33 276.14 27608.57 2.72 995.2 277.95 277.85 1.1
 1 1524528000 1524693600 1020 62.334 21.191 5 994.2 276.76 27321.66 5.03 994.4 274.65 274.25 2.6
 1 1524528000 1524693600 1020 62.203 21.17 0 994.34 276.81 27341.2 5.55 994.6 276.75 274.25 5.6
 1 1524528000 1524693600 1020 61.839 22.464 123 994.43 273.59 27301.99 2.59 995.3 273.65 273.65 2.1
 1 1524528000 1524693600 1020 62.328 23.542 138 993.46 273.64 27361.68 2.52 NA 274.85 274.35 2.7
 1 1524528000 1524693600 1020 61.518 23.754 96 994.26 273.65 27349.76 2.42 994.7 276.45 276.05 4.4
 1 1524528000 1524693600 1020 61.704 25.505 80 993.5 275.38 27508.3 2.44 NA 276.95 276.95 1.3
 1 1524528000 1524693600 1020 61.892 27.885 110 993.67 276.65 27664.73 2.2 994.3 278.25 277.55 1.5
 1 1524528000 1524693600 1020 62.322 27.908 83 993.54 275.54 27543.81 1.3 993.7 277.25 277.25 2.7
 1 1524528000 1524693600 1020 62.063 28.566 79 993.59 275.99 27594.58 1.25 994.4 275.55 275.35 2.9
 1 1524528000 1524693600 1020 61.802 29.315 78 993.83 275.41 27541.16 2.96 994.7 277.75 277.45 NA
 1 1524528000 1524693600 1020 62.934 21.185 1 993.52 276.43 27299.63 5.34 993.3 275.35 274.35 3
 1 1524528000 1524693600 1020 62.978 20.74 2 993.7 276.31 27305.31 6.95 993.2 277.25 274.85 8.4
 1 1524528000 1524693600 1020 62.938 22.489 26 993.06 274.52 27322.5 2.77 993.3 274.95 273.65 2.4
 1 1524528000 1524693600 1020 63.446 24.444 153 992.35 275.31 27526.17 2.26 NA 275.75 275.55 1.8
 1 1524528000 1524693600 1020 63.089 24.261 171 992.63 274.59 27458.73 2.18 993.3 274.25 273.65 NA
 1 1524528000 1524693600 1020 63.143 27.313 90 993.27 273.9 27380.43 1.41 992.9 276.75 276.45 1.7
 1 1524528000 1524693600 1020 62.799 27.905 86 993.46 274.22 27418.19 1.31 993 277.25 277.05 3
 1 1524528000 1524693600 1020 63.232 29.234 115 993.56 274.47 27432.77 1.07 NA 276.75 276.05 1.3
 1 1524528000 1524693600 1020 62.546 29.668 78 993.56 274.12 27407.71 1.45 994.4 275.35 275.35 4.7
 1 1524528000 1524693600 1020 62.602 29.724 81 993.58 274.24 27421.29 1.3 994.7 277.05 276.05 NA
 1 1524528000 1524693600 1020 63.321 30.046 98 993.7 274.45 27407.28 1.27 NA 276.85 276.85 2.2
 1 1524528000 1524693600 1020 63.736 25.706 152 992.42 275.23 27517.9 2.03 992.7 274.25 274.25 1.6
 1 1524528000 1524693600 1020 60.112 21.698 3 995.78 275.58 27420.94 3.02 996.2 275.15 275.15 1.3
 1 1524528000 1524693600 1020 60.387 22.552 6 995.47 274.33 27396.33 2 996 276.55 276.15 NA
 1 1524528000 1524693600 1020 59.869 22.193 10 995.66 276.49 27544.88 2.63 NA 276.75 276.55 3.5
 1 1524528000 1524693600 1020 59.809 22.912 10 995.54 276.52 27552.65 3.25 996.5 275.95 275.65 3.5
 1 1524528000 1524693600 1020 60.378 22.096 3 995.62 274.56 27374.48 2.11 996.1 276.15 275.85 4.2
 1 1524528000 1524693600 1020 60.171 22.758 12 995.48 273.77 27357.7 1.64 NA 276.05 275.75 1.8
 1 1524528000 1524693600 1020 60.419 24.399 42 995.17 275.5 27534.01 2.12 995.8 273.95 273.95 1
 1 1524528000 1524693600 1020 59.92 24.35 2 995.53 276.74 27558.68 5.31 NA 276.45 275.85 4.5
 1 1524528000 1524693600 1020 59.949 24.926 0 995.57 276.75 27552.09 6.09 996.3 276.35 276.25 6.1
 1 1524528000 1524693600 1020 60.647 23.806 142 995.06 275.87 27572.72 2.53 NA 276.65 275.85 2.7
 1 1524528000 1524693600 1020 60.509 24.654 111 995.03 276.5 27610.14 2.19 996.5 275.15 274.75 NA
 1 1524528000 1524693600 1020 60.891 26.929 99 994.59 277.05 27673.01 2.28 995.3 277.65 277.35 NA
 1 1524528000 1524693600 1020 60.527 27.673 5 995.23 275.91 27525.41 4.77 NA 276.65 276.25 2.7
 1 1524528000 1524693600 1020 61.198 28.473 77 994.26 275.19 27518.67 3.7 995.3 275.35 275.35 2.9
 1 1524528000 1524693600 1020 62.51 24.808 227 993.05 274.38 27407.12 1.67 993.7 275.75 275.55 2.4
 1 1524528000 1524693600 1020 60.628 25.193 83 994.83 276.89 27637.82 2.39 995.8 273.35 273.15 .9
 1 1524528000 1524693600 1020 60.116 20.298 10 996.15 276.26 27466.5 2.78 996.5 277.35 276.45 3.4
 1 1524528000 1524693600 1020 60.291 24.568 90 995.27 274.93 27475.3 2.1 996.1 274.75 274.45 1.6
 1 1524528000 1524693600 1020 60.178 24.787 6 995.4 275.22 27478.94 2.65 996 276.65 275.85 2.2
 1 1524528000 1524693600 1020 60.304 25.549 2 995.28 276.23 27569.81 2.61 NA 277.45 276.65 4.1
 1 1524528000 1524693600 1020 59.844 23.248 3 995.52 276.26 27527.53 3.62 NA 274.75 274.55 NA
 1 1524528000 1524693600 1020 60.374 23.113 2 995.39 273.77 27372.12 1.83 NA 275.35 274.55 NA
 1 1524528000 1524693600 1020 60.244 24.05 36 995.39 274.16 27396.49 1.98 NA 276.05 275.35 NA
 1 1524528000 1524693600 1020 60.596 24.803 86 994.91 276.78 27626.92 2.31 996 274.25 273.65 NA
 1 1524528000 1524693600 1020 61.115 24.324 87 994.51 275.3 27522.99 2.46 NA 277.45 276.45 NA
 1 1524528000 1524693600 1020 61.054 25.038 125 994.43 276.49 27643.89 2.85 NA 277.65 276.85 NA
 1 1524528000 1524693600 1020 60.696 26.811 33 994.83 276.73 27625.98 2.38 NA 277.85 277.25 NA
 1 1524528000 1524693600 1020 61.2 26.049 92 994.1 276.93 27678.96 2.99 NA 278.25 277.85 NA
 1 1524528000 1524693600 1020 62.183 22.8 161 993.85 274.08 27334.7 2.84 NA 273.55 273.25 NA
 1 1524528000 1524693600 1020 61.846 24.287 153 993.61 274.26 27408.71 2.64 NA 276.35 276.35 NA
 1 1524528000 1524693600 1020 61.86 24.815 144 993.51 275.17 27505.21 2.36 NA 277.45 276.55 NA
 1 1524528000 1524693600 1020 61.879 26.095 146 993.51 274.26 27425.32 1.76 NA 276.25 276.05 NA
 1 1524528000 1524693600 1020 62.235 30.347 90 993.71 274.75 27471.46 1.25 NA 276.35 276.25 NA
 1 1524528000 1524693600 1020 62.922 26.425 120 993.15 273.86 27377.91 2 NA 274.85 274.85 NA
 1 1524528000 1524693600 1020 64.143 25.423 112 992.05 274.16 27412.94 1.97 NA 274.65 274.45 NA
 1 1524528000 1524693600 1020 63.667 28.829 115 993.58 271.89 27175.41 1.76 NA 276.05 276.05 NA
 1 1524528000 1524693600 1020 64.664 28.057 341 992.91 274.35 27352.17 1.72 NA 275.25 275.25 1.3
 1 1524528000 1524693600 1020 66.37 29.312 165 992.9 273.06 27256.21 1.85 NA 274.25 274.25 NA
 1 1524528000 1524693600 1020 66.32 29.4 298 992.95 273.11 27264.25 1.98 NA 274.45 274.45 2.7
 1 1524528000 1524693600 1020 66.53 24.65 93 990.86 273.44 27325.59 2.1 NA 274.45 274.15 NA
 1 1524528000 1524693600 1020 67.652 24.902 181 990.56 272.97 27249.98 1.98 NA 274.25 274.05 1.2
 1 1524528000 1524693600 1020 67.749 29.611 360 992.14 273.71 27233.77 3.4 NA 275.75 274.05 NA
 1 1524528000 1524693600 1020 69.043 20.851 1002 990.28 272.03 27073.85 .84 NA 269.05 268.65 NA
 1 1524528000 1524693600 1020 69.141 27.266 156 990.38 273.71 27280.89 .26 NA 273.65 273.65 NA
 1 1524528000 1524693600 1020 69.583 28.894 106 990.7 273.9 27294.14 1.95 NA 274.05 273.65 .7
 1 1524528000 1524693600 1020 69.757 27.012 76 990.6 272.86 27161.7 .56 NA 272.85 272.05 NA
 1 1524528000 1524693600 1020 61.522 28.185 98 993.88 275.75 27571.25 2.67 NA 278.25 277.85 2.9
 1 1524528000 1524693600 1020 61.501 23.765 91 994.27 273.66 27358.94 2.44 NA 277.85 276.15 NA
 1 1524528000 1524693600 1020 67.997 24.21 270 990.14 273.98 27320.34 1.23 NA 275.25 274.65 1.4
 1 1524528000 1524693600 1020 66.172 29.136 305 992.82 273.39 27296.5 2.41 992.3 275.65 275.15 NA
 1 1524528000 1524693600 1020 60.125 19.904 2 996.23 276.09 27377.84 2.57 996.4 276.15 275.15 0
 1 1524528000 1524693600 1020 59.821 23.573 17 995.53 276.61 27534.68 4.9 996.5 275.95 275.75 4
 1 1524528000 1524693600 1020 60.464 23.65 117 995.24 274.74 27460.29 2.14 996.2 272.25 271.95 1.1
 1 1524528000 1524693600 1020 60.105 24.975 6 995.46 276.21 27539.45 4.39 996.4 277.05 275.95 3.8
 1 1524528000 1524693600 1020 60.203 24.961 24 995.38 275.32 27486.51 2.57 995.9 277.45 276.55 2.8
 1 1524528000 1524693600 1020 60.392 25.607 22 995.15 276.93 27610.86 1.94 995.7 277.35 276.65 1.6
 1 1524528000 1524693600 1020 60.898 26.949 102 994.58 277.05 27673.93 2.29 994.7 277.65 277.25 2.1
 1 1524528000 1524693600 1020 61.63 21.376 3 994.79 275.95 27364.98 3.28 995.4 276.75 274.55 6.3
 1 1524528000 1524693600 1020 61.855 24.805 143 993.51 275.15 27503.29 2.35 994.2 277.35 276.65 1.5
 1 1524528000 1524693600 1020 61.946 28.931 93 993.7 275.28 27524.92 1.91 994.5 278.35 277.65 1.5
 1 1524528000 1524693600 1020 62.66 29.612 118 993.58 274.11 27404.45 1.31 994.4 276.45 276.45 2.1
 1 1524528000 1524693600 1020 63.951 22.845 5 991.82 273.77 27227.82 2.8 991.4 275.45 273.35 6.1
 1 1524528000 1524693600 1020 63.721 23.139 25 992 274.81 27407.45 2.5 992 277.15 273.45 3.1
 1 1524528000 1524693600 1020 63.821 24.163 83 991.96 274.98 27498.36 2.13 992 276.85 275.75 1.5
 1 1524528000 1524693600 1020 63.841 27.221 206 992.96 274.6 27402.17 1.85 992.9 276.65 276.35 2.5
 1 1524528000 1524693600 1020 65.02 24.728 7 991.3 274.92 27456.25 3.53 NA 273.65 273.35 .9
 1 1524528000 1524693600 1020 64.666 24.407 2 991.45 274.5 27426.25 3.36 991.2 276.35 275.55 6
 1 1524528000 1524693600 1020 65.78 24.579 10 991.03 274.36 27412.98 2.69 990.8 274.25 273.35 0
 1 1524528000 1524693600 1020 65.977 26.368 161 991.65 274.18 27374.31 2.45 991.4 275.45 275.25 1.7
 1 1524528000 1524693600 1020 65.993 29.227 264 993.03 273.39 27299.2 1.96 992.5 275.15 274.75 2.6
 1 1524528000 1524693600 1020 67.693 24.855 193 990.53 273.03 27257.21 2 991 274.15 273.85 1
 1 1524528000 1524693600 1020 67.987 24.243 347 990.16 273.94 27317.38 1.27 991 272.55 272.35 .9
 1 1524528000 1524693600 1020 68.084 27.185 248 990.9 273.83 27249.31 2.03 990.7 274.55 274.55 .9
 1 1524528000 1524697200 1020 59.779 21.375 6 996.4 275.79 27442.41 2.54 996 278.25 277.05 3.1
 1 1524528000 1524697200 1020 60.178 19.987 11 996.38 275.95 27324.56 1.87 996.8 274.95 274.55 1.9
 1 1524528000 1524697200 1020 60.454 22.179 8 995.78 273.53 27257.3 2.02 996.2 275.95 275.65 1.1
 1 1524528000 1524697200 1020 60.175 24.945 3 995.47 275.15 27462.33 2.59 995.9 277.45 275.85 2.2
 1 1524528000 1524697200 1020 60.722 21.027 5 995.92 276.34 27383.47 5.42 996.2 275.55 275.35 4.2
 1 1524528000 1524697200 1020 61.479 21.783 9 995 273.55 27244.08 2.14 995.4 273.65 273.25 1.4
 1 1524528000 1524697200 1020 60.999 24.492 87 994.7 275.39 27531.82 2.34 995.1 277.25 276.25 2.9
 1 1524528000 1524697200 1020 62.413 22.184 93 994 274.49 27239.89 2.74 994.4 272.95 272.45 2
 1 1524528000 1524697200 1020 62.398 25.671 139 993.25 273.42 27335.17 2.13 993.6 276.85 276.35 1.6
 1 1524528000 1524697200 1020 63.099 21.64 7 993.24 275.96 27223.28 3.33 992.9 276.55 273.85 4.5
 1 1524528000 1524697200 1020 62.535 24.217 159 993.19 273.22 27309.54 2.15 993.9 273.65 273.45 0
 1 1524528000 1524697200 1020 63.082 25.859 130 992.85 274.86 27457.86 2.08 992.9 276.55 276.55 .7
 1 1524528000 1524697200 1020 62.893 27.633 87 993.27 274.07 27394.44 1.48 992.5 277.75 277.55 1.5
 1 1524528000 1524697200 1020 63.378 28.662 166 993.33 273.73 27355.7 1.23 993.1 276.55 276.45 1.9
 1 1524528000 1524697200 1020 62.77 30.975 155 993.58 274.28 27395.94 1.14 994.5 276.25 276.25 1.6
 1 1524528000 1524697200 1020 63.844 23.125 6 991.98 273.9 27284.58 2.31 991.7 276.05 273.85 NA
 1 1524528000 1524697200 1020 64.05 24.725 76 991.9 273.58 27355.71 1.89 991.7 276.25 275.75 1.5
 1 1524528000 1524697200 1020 64.937 25.373 10 991.58 274.3 27379.99 2.28 991 274.55 274.55 1.3
 1 1524528000 1524697200 1020 65.4 26.963 120 992.12 274.01 27354.08 2.16 991.9 275.75 275.55 2.3
 1 1524528000 1524697200 1020 64.931 28.747 222 992.9 273.3 27269.73 1.62 992.5 275.15 274.85 0
 1 1524528000 1524697200 1020 65.847 24.174 8 990.79 272.85 27261.03 2.05 990.6 273.35 273.05 .7
 1 1524528000 1524697200 1020 66.773 23.963 85 990.72 272.65 27247.45 1.47 990.7 273.85 273.55 1.4
 1 1524528000 1524697200 1020 66.562 25.838 189 991.26 273.3 27286.94 1.51 NA 275.35 275.15 NA
 1 1524528000 1524697200 1020 67.367 26.629 179 991.22 273.51 27305.54 2.1 991 274.85 274.45 1.3
 1 1524528000 1524697200 1020 66.716 27.159 208 991.63 274.32 27351.77 2.2 991.2 275.45 275.45 1.3
 1 1524528000 1524697200 1020 66.834 28.674 214 992.18 273.65 27321.11 2.69 991.4 275.95 275.55 3.3
 1 1524528000 1524697200 1020 69.049 20.791 480 990.48 272.37 27131.38 .68 991.6 273.25 271.15 4.2
 1 1524528000 1524697200 1020 69.756 27.007 107 990.72 272.15 27120.74 1.03 991.3 272.75 271.75 0
 1 1524528000 1524697200 1020 68.849 28.299 121 990.74 274.53 27320.56 2.37 990.7 274.05 274.05 1.1
 1 1524528000 1524697200 1020 64.217 27.752 160 992.68 274.76 27400.87 2.13 992.5 275.95 275.45 0
 1 1524528000 1524697200 1020 59.959 19.954 8 996.45 276.45 27445.21 2.56 996.7 277.15 275.95 5.5
 1 1524528000 1524697200 1020 60.301 19.131 3 996.46 277.13 27513.06 3.51 996.3 278.15 277.85 5.8
 1 1524528000 1524697200 1020 59.505 20.347 4 996.58 276.51 27544.03 2.47 996.7 278.85 276.45 0
 1 1524528000 1524697200 1020 60.258 20.747 23 996.27 275.55 27367.22 3.93 996.4 276.05 275.05 3.5
 1 1524528000 1524697200 1020 59.774 22.949 7 995.72 276.36 27549.36 3.35 996.4 275.65 275.45 5.4
 1 1524528000 1524697200 1020 60.327 24.957 51 995.35 275.25 27509.05 1.88 996 276.55 276.25 1.3
 1 1524528000 1524697200 1020 59.931 24.014 12 995.54 276.34 27534.68 3.92 995.9 275.95 275.65 4.6
 1 1524528000 1524697200 1020 59.985 25.599 0 995.63 276.62 27545.21 5.64 995.9 276.25 276.15 5.7
 1 1524528000 1524697200 1020 60.204 25.625 19 995.45 276.02 27537.12 3.84 995.8 277.05 275.95 5.6
 1 1524528000 1524697200 1020 60.275 26.445 5 995.32 276.4 27544.74 5.55 995.7 276.95 276.45 4
 1 1524528000 1524697200 1020 60.287 27.185 4 995.39 276.35 27533.06 5.55 995.4 276.75 275.55 4.6
 1 1524528000 1524697200 1020 60.814 23.498 104 995.17 274.63 27421.3 2.27 995.8 276.85 276.15 2.5
 1 1524528000 1524697200 1020 61.418 23.618 112 994.59 273.03 27297.34 2.27 995.1 274.75 274.35 2.1
 1 1524528000 1524697200 1020 60.962 25.631 78 994.51 276.53 27641.45 2.46 995.1 277.75 277.05 1.5
 1 1524528000 1524697200 1020 61.044 28.151 105 994.47 276.64 27653.98 2.59 994.9 276.85 276.55 1
 1 1524528000 1524697200 1020 61.689 27.202 99 993.75 275.47 27550.02 .77 994.2 277.85 277.65 .6
 1 1524528000 1524697200 1020 63.435 21.069 4 993.07 275.91 27273.02 6.13 992.6 275.35 273.85 5.8
 1 1524528000 1524697200 1020 63.12 23.044 42 992.83 272.78 27251.89 2.04 992.5 275.15 273.65 2.8
 1 1524528000 1524697200 1020 63.008 27.799 96 993.29 274.19 27398.56 1.48 993.1 276.95 276.95 1.5
 1 1524528000 1524697200 1020 63.751 22.523 2 992.25 274.32 27213.15 3.41 991.7 274.75 273.55 NA
 1 1524528000 1524697200 1020 64.331 23.446 3 991.55 273.52 27242.57 3.05 991.1 273.35 272.75 4.3
 1 1524528000 1524697200 1020 64.283 27.671 132 992.66 274.7 27384.11 2.09 992.4 276.95 275.95 1
 1 1524528000 1524697200 1020 65.385 24.096 25 990.79 273.01 27238.19 3.01 990 274.15 273.25 4.1
 1 1524528000 1524697200 1020 65.04 24.561 7 991.18 274.07 27379.23 4.06 990.8 274.55 273.05 6.2
 1 1524528000 1524697200 1020 65.673 24.515 2 990.92 273.87 27348.87 2.97 990.6 274.45 273.75 2.1
 1 1524528000 1524697200 1020 68.613 27.419 140 990.61 274.75 27339.46 2.42 990.8 274.15 274.15 0
 1 1524528000 1524697200 1020 63.142 31.044 233 993.59 274.41 27382.91 .9 994.2 274.55 274.55 2
 1 1524528000 1524697200 1020 64.112 28.336 161 992.99 274.32 27393.4 1.6 992.9 275.95 275.95 2.6
 1 1524528000 1524697200 1020 64.298 30.171 196 993.54 274.02 27388.62 1.83 993.5 275.35 275.35 .7
 1 1524528000 1524697200 1020 64.612 23.897 0 991.36 273.48 27286.02 3.85 990.6 274.25 273.55 6
 1 1524528000 1524697200 1020 64.684 25.089 48 991.54 273.72 27346.75 2.7 990.9 274.65 274.15 2
 1 1524528000 1524697200 1020 64.501 26.424 114 992.08 274.63 27455.76 1.87 992.1 275.15 274.95 1.8
 1 1524528000 1524697200 1020 65.575 28.218 197 992.61 273.04 27252.74 1.96 NA 275.85 275.55 .9
 1 1524528000 1524697200 1020 66.166 29.152 500 992.68 273.43 27304.15 2.28 NA 274.45 274.35 6.7
 1 1524528000 1524697200 1020 66.498 25.709 85 991.18 273.2 27288.46 1.66 990.9 275.55 275.05 0
 1 1524528000 1524697200 1020 66.579 26.011 106 991.33 273.62 27315.16 1.81 991.1 274.05 273.95 0
 1 1524528000 1524697200 1020 67.286 28.177 180 991.81 273.87 27303.95 2.49 NA 274.95 274.75 0
 1 1524528000 1524697200 1020 67.022 27.218 491 991.46 274.02 27345.39 2.43 990.8 273.95 273.75 NA
 1 1524528000 1524697200 1020 67.162 29.178 213 992.32 273.66 27306.01 1.73 991.7 275.15 274.25 1.1
 1 1524528000 1524697200 1020 68.063 24.033 760 990.18 273.78 27316.14 .84 991.3 272.25 272.15 4.9
 1 1524528000 1524697200 1020 67.973 24.116 555 990.21 273.31 27274.96 1.09 990.4 273.25 273.25 4
 1 1524528000 1524697200 1020 68 24.24 340 990.23 273.53 27294.86 .89 991 274.45 274.25 1.4
 1 1524528000 1524697200 1020 68.17 25.783 276 990.62 274.01 27322.14 1.76 NA 274.05 274.05 .6
 1 1524528000 1524697200 1020 67.822 27.746 240 991.3 273.36 27263.67 2.84 NA 274.55 274.35 1.2
 1 1524528000 1524697200 1020 68.415 27.413 302 990.8 274.19 27315.74 2.62 NA 273.75 273.55 NA
 1 1524528000 1524697200 1020 68.434 27.444 437 990.78 274.27 27316.67 2.62 990.7 273.45 273.45 2
 1 1524528000 1524697200 1020 68.478 28.301 253 990.93 273.61 27192.74 2.04 990.6 274.95 274.85 2.2
 1 1524528000 1524697200 1020 68.603 23.576 374 990.34 273.67 27211.12 .81 990.7 273.05 271.95 0
 1 1524528000 1524697200 1020 68.903 25.736 285 990.38 273.58 27267 .66 990.7 273.85 273.45 0
 1 1524528000 1524697200 1020 70.082 27.897 22 990.92 271.12 27070.18 .86 991.1 273.45 272.05 0
 1 1524528000 1524697200 1020 69.072 27.493 123 990.51 273.6 27267.4 1.9 NA 273.35 272.85 1.3
 1 1524528000 1524697200 1020 69.049 27.757 120 990.57 273.77 27296.57 2.93 990.5 273.95 273.85 .7
 1 1524528000 1524697200 1020 61.145 21.303 4 995.48 275.72 27392.04 4.13 996.1 275.75 274.85 1.6
 1 1524528000 1524697200 1020 61.253 22.346 38 995.08 273.7 27296.96 2.6 995.7 274.25 273.55 1.5
 1 1524528000 1524697200 1020 61.466 23.747 84 994.49 273.19 27313.54 2.35 994.9 276.35 275.55 NA
 1 1524528000 1524697200 1020 61.265 25.52 79 994.07 275.64 27542.55 3.37 994.4 278.15 276.95 1.2
 1 1524528000 1524697200 1020 61.217 25.133 134 994.29 275.71 27564.38 2.87 995.3 275.55 275.55 1.8
